txn_id,day,customer_id,time_of_day,product,price_shown,bought
27841,27,4577,afternoon,coffee,3.62,1
27842,27,1686,afternoon,muffin,4.32,0
27843,27,6907,morning,matcha,7.74,0
27844,27,5805,morning,coffee,3.62,1
27845,27,5370,morning,coffee,3.62,0
27846,27,4662,afternoon,cookie,2.15,0
27847,27,7737,morning,muffin,4.32,0
27848,27,3660,morning,muffin,4.32,0
27849,27,4352,morning,coffee,3.62,0
27850,27,2254,afternoon,matcha,7.74,1
27851,27,185,afternoon,cookie,2.15,1
27852,27,1291,afternoon,matcha,7.74,0
27853,27,6,afternoon,muffin,4.32,0
27854,27,2993,afternoon,cookie,2.15,0
27855,27,930,morning,cookie,2.15,0
27856,27,2061,morning,croissant,4.91,0
27857,27,9151,morning,coffee,3.62,0
27858,27,380,morning,cookie,2.15,0
27859,27,4661,morning,matcha,7.74,0
27860,27,3392,afternoon,croissant,4.91,0
27861,27,5620,morning,matcha,7.74,0
27862,27,4969,afternoon,muffin,4.32,0
27863,27,4549,afternoon,croissant,4.91,0
27864,27,1061,afternoon,croissant,4.91,0
27865,27,2104,afternoon,matcha,7.74,0
27866,27,8609,afternoon,muffin,4.32,0
27867,27,1122,afternoon,matcha,7.74,0
27868,27,9508,morning,matcha,7.74,0
27869,27,7847,morning,coffee,3.62,0
27870,27,3785,afternoon,matcha,7.74,1
27871,27,6290,afternoon,muffin,4.32,0
27872,27,1071,afternoon,croissant,4.91,1
27873,27,8255,morning,croissant,4.91,0
27874,27,5906,morning,croissant,4.91,0
27875,27,189,afternoon,cookie,2.15,0
27876,27,8689,morning,coffee,3.62,0
27877,27,7969,afternoon,matcha,7.74,0
27878,27,6566,morning,muffin,4.32,0
27879,27,6259,morning,croissant,4.91,0
27880,27,3901,afternoon,matcha,7.74,0
27881,27,8307,afternoon,coffee,3.62,0
27882,27,2038,afternoon,matcha,7.74,0
27883,27,4656,morning,coffee,3.62,0
27884,27,576,afternoon,cookie,2.15,0
27885,27,9220,morning,croissant,4.91,1
27886,27,5881,morning,croissant,4.91,1
27887,27,1615,afternoon,matcha,7.74,0
27888,27,7270,afternoon,croissant,4.91,0
27889,27,1267,afternoon,coffee,3.62,0
27890,27,6575,afternoon,coffee,3.62,0
27891,27,4560,morning,coffee,3.62,1
27892,27,7805,afternoon,matcha,7.74,0
27893,27,8565,morning,croissant,4.91,1
27894,27,2251,afternoon,matcha,7.74,0
27895,27,6340,afternoon,cookie,2.15,0
27896,27,490,morning,matcha,7.74,0
27897,27,2294,afternoon,coffee,3.62,0
27898,27,1637,afternoon,muffin,4.32,0
27899,27,4379,afternoon,cookie,2.15,0
27900,27,7650,afternoon,muffin,4.32,0
27901,27,8537,afternoon,cookie,2.15,0
27902,27,762,morning,muffin,4.32,0
27903,27,2519,morning,coffee,3.62,0
27904,27,9511,afternoon,muffin,4.32,1
27905,27,840,afternoon,coffee,3.62,0
27906,27,9187,afternoon,cookie,2.15,0
27907,27,6280,morning,muffin,4.32,0
27908,27,9038,afternoon,cookie,2.15,0
27909,27,3178,afternoon,muffin,4.32,0
27910,27,8008,afternoon,matcha,7.74,0
27911,27,2166,morning,croissant,4.91,0
27912,27,5970,afternoon,cookie,2.15,1
27913,27,691,morning,muffin,4.32,0
27914,27,710,morning,croissant,4.91,0
27915,27,2526,morning,coffee,3.62,1
27916,27,3968,morning,matcha,7.74,0
27917,27,9559,morning,coffee,3.62,1
27918,27,3655,morning,croissant,4.91,0
27919,27,304,afternoon,croissant,4.91,0
27920,27,549,afternoon,matcha,7.74,1
27921,27,8662,morning,croissant,4.91,0
27922,27,7872,afternoon,matcha,7.74,1
27923,27,2661,morning,croissant,4.91,1
27924,27,2456,afternoon,coffee,3.62,1
27925,27,9866,morning,croissant,4.91,0
27926,27,2182,afternoon,cookie,2.15,1
27927,27,5429,afternoon,muffin,4.32,0
27928,27,3199,morning,muffin,4.32,0
27929,27,8421,afternoon,cookie,2.15,0
27930,27,8592,afternoon,cookie,2.15,1
27931,27,9419,morning,coffee,3.62,1
27932,27,4179,morning,coffee,3.62,1
27933,27,1834,afternoon,coffee,3.62,0
27934,27,4041,afternoon,croissant,4.91,0
27935,27,5029,afternoon,cookie,2.15,0
27936,27,8847,afternoon,croissant,4.91,0
27937,27,9227,afternoon,coffee,3.62,1
27938,27,4798,morning,coffee,3.62,1
27939,27,8814,afternoon,coffee,3.62,0
27940,27,6661,morning,croissant,4.91,0
27941,27,5387,morning,muffin,4.32,0
27942,27,6003,morning,coffee,3.62,1
27943,27,5440,afternoon,matcha,7.74,0
27944,27,2543,morning,matcha,7.74,0
27945,27,4735,morning,croissant,4.91,1
27946,27,1313,afternoon,matcha,7.74,1
27947,27,470,morning,coffee,3.62,1
27948,27,4617,afternoon,muffin,4.32,0
27949,27,4499,morning,croissant,4.91,0
27950,27,7558,morning,croissant,4.91,0
27951,27,2240,morning,coffee,3.62,1
27952,27,5377,afternoon,cookie,2.15,1
27953,27,9195,morning,coffee,3.62,0
27954,27,9510,morning,croissant,4.91,0
27955,27,3058,afternoon,muffin,4.32,0
27956,27,2525,afternoon,matcha,7.74,1
27957,27,7290,afternoon,muffin,4.32,0
27958,27,961,morning,matcha,7.74,0
27959,27,3130,morning,muffin,4.32,0
27960,27,3644,morning,matcha,7.74,0
27961,27,5123,morning,croissant,4.91,0
27962,27,9013,afternoon,muffin,4.32,0
27963,27,3933,morning,cookie,2.15,0
27964,27,7148,morning,matcha,7.74,0
27965,27,3285,afternoon,matcha,7.74,1
27966,27,4978,morning,coffee,3.62,1
27967,27,6835,morning,coffee,3.62,1
27968,27,8429,afternoon,croissant,4.91,0
27969,27,8639,afternoon,cookie,2.15,0
27970,27,3017,afternoon,muffin,4.32,1
27971,27,8493,afternoon,muffin,4.32,0
27972,27,5937,afternoon,cookie,2.15,0
27973,27,5811,afternoon,cookie,2.15,0
27974,27,9979,morning,croissant,4.91,1
27975,27,468,afternoon,muffin,4.32,0
27976,27,8498,morning,coffee,3.62,1
27977,27,7138,morning,croissant,4.91,0
27978,27,5233,morning,croissant,4.91,1
27979,27,8885,morning,coffee,3.62,0
27980,27,76,morning,croissant,4.91,0
27981,27,8766,afternoon,croissant,4.91,0
27982,27,9297,morning,coffee,3.62,0
27983,27,7923,morning,matcha,7.74,0
27984,27,5539,afternoon,cookie,2.15,0
27985,27,7387,afternoon,matcha,7.74,0
27986,27,533,morning,coffee,3.62,1
27987,27,570,afternoon,muffin,4.32,0
27988,27,1632,afternoon,croissant,4.91,0
27989,27,4927,afternoon,cookie,2.15,0
27990,27,9166,afternoon,coffee,3.62,0
27991,27,7845,morning,croissant,4.91,1
27992,27,7686,afternoon,cookie,2.15,0
27993,27,9081,morning,croissant,4.91,1
27994,27,4845,afternoon,matcha,7.74,0
27995,27,6535,afternoon,cookie,2.15,0
27996,27,679,afternoon,matcha,7.74,0
27997,27,9401,afternoon,muffin,4.32,0
27998,27,1193,morning,muffin,4.32,0
27999,27,3207,morning,croissant,4.91,0
28000,27,7076,morning,croissant,4.91,1
28001,27,4373,afternoon,matcha,7.74,1
28002,27,2018,morning,cookie,2.15,0
28003,27,9128,morning,croissant,4.91,0
28004,27,4233,morning,muffin,4.32,0
28005,27,5432,morning,croissant,4.91,0
28006,27,1963,afternoon,muffin,4.32,0
28007,27,3160,afternoon,matcha,7.74,1
28008,27,3963,morning,croissant,4.91,0
28009,27,5557,afternoon,muffin,4.32,0
28010,27,5081,morning,croissant,4.91,0
28011,27,5127,morning,muffin,4.32,0
28012,27,3171,afternoon,cookie,2.15,0
28013,27,9651,afternoon,cookie,2.15,0
28014,27,1829,afternoon,matcha,7.74,1
28015,27,2316,morning,croissant,4.91,0
28016,27,3847,morning,coffee,3.62,0
28017,27,6072,afternoon,cookie,2.15,1
28018,27,3679,afternoon,matcha,7.74,0
28019,27,1869,morning,coffee,3.62,1
28020,27,115,afternoon,matcha,7.74,0
28021,27,2125,morning,matcha,7.74,0
28022,27,8019,afternoon,cookie,2.15,1
28023,27,8589,afternoon,coffee,3.62,0
28024,27,597,afternoon,cookie,2.15,0
28025,27,9032,morning,cookie,2.15,0
28026,27,5947,afternoon,cookie,2.15,0
28027,27,7408,afternoon,coffee,3.62,0
28028,27,6223,morning,muffin,4.32,0
28029,27,988,afternoon,muffin,4.32,1
28030,27,4880,morning,coffee,3.62,0
28031,27,4787,morning,muffin,4.32,0
28032,27,4485,afternoon,cookie,2.15,0
28033,27,5270,morning,matcha,7.74,0
28034,27,3413,morning,coffee,3.62,1
28035,27,6083,afternoon,cookie,2.15,0
28036,27,1021,afternoon,muffin,4.32,0
28037,27,7604,afternoon,matcha,7.74,0
28038,27,8098,morning,croissant,4.91,0
28039,27,458,afternoon,cookie,2.15,0
28040,27,3087,morning,coffee,3.62,1
28041,27,9969,afternoon,croissant,4.91,0
28042,27,7677,afternoon,cookie,2.15,0
28043,27,7833,afternoon,cookie,2.15,0
28044,27,1875,morning,coffee,3.62,1
28045,27,1146,morning,cookie,2.15,0
28046,27,9576,afternoon,matcha,7.74,0
28047,27,9694,afternoon,cookie,2.15,0
28048,27,8813,morning,croissant,4.91,0
28049,27,6472,afternoon,cookie,2.15,0
28050,27,5803,afternoon,cookie,2.15,0
28051,27,8222,morning,coffee,3.62,1
28052,27,9586,afternoon,cookie,2.15,0
28053,27,1995,morning,coffee,3.62,1
28054,27,1398,afternoon,muffin,4.32,0
28055,27,9475,afternoon,matcha,7.74,1
28056,27,4153,afternoon,croissant,4.91,1
28057,27,9380,morning,croissant,4.91,0
28058,27,9291,morning,matcha,7.74,0
28059,27,5746,morning,cookie,2.15,0
28060,27,5595,morning,cookie,2.15,0
28061,27,2396,morning,coffee,3.62,0
28062,27,4131,morning,cookie,2.15,0
28063,27,2181,morning,muffin,4.32,0
28064,27,9502,afternoon,muffin,4.32,0
28065,27,2805,afternoon,cookie,2.15,0
28066,27,8586,afternoon,matcha,7.74,0
28067,27,1127,morning,coffee,3.62,1
28068,27,10,afternoon,croissant,4.91,1
28069,27,6670,morning,muffin,4.32,0
28070,27,8089,afternoon,coffee,3.62,0
28071,27,9031,afternoon,coffee,3.62,0
28072,27,3376,morning,cookie,2.15,0
28073,27,2692,afternoon,matcha,7.74,0
28074,27,6730,morning,croissant,4.91,0
28075,27,3957,morning,matcha,7.74,1
28076,27,6025,morning,matcha,7.74,1
28077,27,6412,afternoon,croissant,4.91,0
28078,27,3429,morning,muffin,4.32,0
28079,27,2575,afternoon,croissant,4.91,1
28080,27,5918,morning,coffee,3.62,0
28081,27,4833,afternoon,muffin,4.32,0
28082,27,3722,morning,muffin,4.32,0
28083,27,1980,morning,muffin,4.32,0
28084,27,7367,afternoon,cookie,2.15,1
28085,27,7900,afternoon,matcha,7.74,0
28086,27,4825,afternoon,matcha,7.74,0
28087,27,338,morning,muffin,4.32,0
28088,27,7956,morning,matcha,7.74,1
28089,27,5288,morning,matcha,7.74,0
28090,27,8394,morning,croissant,4.91,0
28091,27,5815,morning,muffin,4.32,0
28092,27,3961,morning,muffin,4.32,0
28093,27,8628,morning,cookie,2.15,0
28094,27,7424,morning,croissant,4.91,1
28095,27,8783,morning,croissant,4.91,1
28096,27,8503,morning,cookie,2.15,0
28097,27,2516,morning,coffee,3.62,0
28098,27,9140,afternoon,croissant,4.91,0
28099,27,8046,afternoon,cookie,2.15,0
28100,27,9288,morning,coffee,3.62,1
28101,27,2602,morning,matcha,7.74,0
28102,27,9994,morning,muffin,4.32,0
28103,27,3281,morning,matcha,7.74,0
28104,27,3927,morning,croissant,4.91,1
28105,27,758,morning,coffee,3.62,0
28106,27,8140,afternoon,cookie,2.15,0
28107,27,192,morning,croissant,4.91,1
28108,27,452,afternoon,muffin,4.32,0
28109,27,5880,afternoon,matcha,7.74,0
28110,27,4590,afternoon,cookie,2.15,0
28111,27,8715,morning,matcha,7.74,0
28112,27,4974,afternoon,coffee,3.62,0
28113,27,9004,afternoon,coffee,3.62,0
28114,27,5579,afternoon,matcha,7.74,0
28115,27,2843,morning,croissant,4.91,0
28116,27,13,afternoon,croissant,4.91,0
28117,27,1365,morning,coffee,3.62,0
28118,27,9362,afternoon,matcha,7.74,1
28119,27,6364,afternoon,cookie,2.15,0
28120,27,3788,morning,coffee,3.62,1
28121,27,3996,afternoon,cookie,2.15,1
28122,27,4500,morning,croissant,4.91,0
28123,27,9989,morning,matcha,7.74,0
28124,27,531,morning,coffee,3.62,1
28125,27,457,afternoon,croissant,4.91,0
28126,27,2306,morning,coffee,3.62,1
28127,27,4144,afternoon,cookie,2.15,0
28128,27,4966,afternoon,muffin,4.32,0
28129,27,1799,morning,muffin,4.32,0
28130,27,1153,morning,croissant,4.91,0
28131,27,2484,morning,muffin,4.32,0
28132,27,4480,morning,cookie,2.15,0
28133,27,3423,morning,coffee,3.62,1
28134,27,8786,afternoon,muffin,4.32,0
28135,27,8156,afternoon,muffin,4.32,0
28136,27,7404,morning,coffee,3.62,0
28137,27,7859,afternoon,muffin,4.32,0
28138,27,112,morning,coffee,3.62,0
28139,27,4535,morning,muffin,4.32,0
28140,27,5070,afternoon,matcha,7.74,0
28141,27,4544,afternoon,croissant,4.91,0
28142,27,8035,morning,croissant,4.91,0
28143,27,7523,morning,coffee,3.62,1
28144,27,819,afternoon,cookie,2.15,0
28145,27,2963,morning,matcha,7.74,0
28146,27,987,morning,coffee,3.62,1
28147,27,7399,morning,coffee,3.62,0
28148,27,3248,afternoon,cookie,2.15,0
28149,27,9953,afternoon,cookie,2.15,0
28150,27,3684,morning,muffin,4.32,0
28151,27,812,afternoon,cookie,2.15,0
28152,27,4231,afternoon,coffee,3.62,0
28153,27,3889,morning,croissant,4.91,0
28154,27,6004,morning,cookie,2.15,0
28155,27,108,morning,coffee,3.62,1
28156,27,5788,morning,croissant,4.91,0
28157,27,1172,morning,coffee,3.62,1
28158,27,7993,morning,matcha,7.74,0
28159,27,3510,morning,coffee,3.62,1
28160,27,7905,afternoon,coffee,3.62,0
28161,27,3757,afternoon,matcha,7.74,0
28162,27,6080,morning,matcha,7.74,0
28163,27,5109,afternoon,muffin,4.32,0
28164,27,9527,afternoon,coffee,3.62,1
28165,27,8127,morning,croissant,4.91,1
28166,27,9852,morning,muffin,4.32,0
28167,27,1953,afternoon,cookie,2.15,0
28168,27,4045,morning,croissant,4.91,0
28169,27,3571,afternoon,muffin,4.32,0
28170,27,2412,morning,muffin,4.32,0
28171,27,8972,morning,croissant,4.91,0
28172,27,4382,morning,croissant,4.91,0
28173,27,8163,morning,coffee,3.62,1
28174,27,4388,morning,coffee,3.62,1
28175,27,8320,morning,croissant,4.91,1
28176,27,4752,afternoon,muffin,4.32,0
28177,27,9539,afternoon,coffee,3.62,0
28178,27,8262,afternoon,muffin,4.32,1
28179,27,3676,afternoon,cookie,2.15,0
28180,27,264,morning,coffee,3.62,1
28181,27,7631,afternoon,croissant,4.91,0
28182,27,8142,afternoon,matcha,7.74,0
28183,27,7936,afternoon,matcha,7.74,0
28184,27,9990,afternoon,coffee,3.62,0
28185,27,2012,morning,coffee,3.62,1
28186,27,2574,morning,coffee,3.62,0
28187,27,538,morning,cookie,2.15,0
28188,27,9536,afternoon,muffin,4.32,0
28189,27,2825,morning,matcha,7.74,0
28190,27,1379,morning,coffee,3.62,1
28191,27,804,afternoon,matcha,7.74,0
28192,27,870,morning,matcha,7.74,1
28193,27,9859,morning,cookie,2.15,0
28194,27,8293,afternoon,coffee,3.62,1
28195,27,4778,morning,coffee,3.62,1
28196,27,7065,morning,matcha,7.74,0
28197,27,1879,morning,matcha,7.74,0
28198,27,7886,afternoon,cookie,2.15,0
28199,27,382,morning,matcha,7.74,0
28200,27,7227,afternoon,cookie,2.15,1
28201,27,1402,morning,coffee,3.62,0
28202,27,5631,afternoon,matcha,7.74,1
28203,27,3434,afternoon,cookie,2.15,0
28204,27,9141,afternoon,cookie,2.15,1
28205,27,5828,morning,croissant,4.91,0
28206,27,6968,morning,coffee,3.62,1
28207,27,8938,afternoon,cookie,2.15,0
28208,27,6419,morning,matcha,7.74,0
28209,27,3452,afternoon,cookie,2.15,0
28210,27,8099,afternoon,croissant,4.91,1
28211,27,4117,morning,cookie,2.15,0
28212,27,213,morning,muffin,4.32,0
28213,27,2072,afternoon,muffin,4.32,0
28214,27,120,afternoon,coffee,3.62,0
28215,27,983,morning,coffee,3.62,0
28216,27,3979,afternoon,coffee,3.62,0
28217,27,2432,morning,croissant,4.91,0
28218,27,890,morning,muffin,4.32,0
28219,27,8001,morning,matcha,7.74,0
28220,27,1598,morning,coffee,3.62,0
28221,27,3764,morning,croissant,4.91,0
28222,27,3826,morning,coffee,3.62,0
28223,27,1584,afternoon,coffee,3.62,0
28224,27,9490,morning,croissant,4.91,0
28225,27,2725,afternoon,coffee,3.62,0
28226,27,2440,afternoon,coffee,3.62,0
28227,27,5039,morning,cookie,2.15,0
28228,27,3642,morning,muffin,4.32,0
28229,27,5082,afternoon,matcha,7.74,1
28230,27,4145,afternoon,muffin,4.32,0
28231,27,835,afternoon,croissant,4.91,0
28232,27,5613,morning,cookie,2.15,0
28233,27,3880,afternoon,cookie,2.15,0
28234,27,3695,afternoon,cookie,2.15,1
28235,27,5704,morning,croissant,4.91,1
28236,27,7032,morning,muffin,4.32,0
28237,27,5919,afternoon,croissant,4.91,1
28238,27,9448,morning,muffin,4.32,0
28239,27,9687,afternoon,cookie,2.15,1
28240,27,4477,morning,coffee,3.62,1
28241,27,2284,afternoon,croissant,4.91,0
28242,27,9937,morning,croissant,4.91,0
28243,27,6668,afternoon,croissant,4.91,0
28244,27,1214,afternoon,matcha,7.74,0
28245,27,1952,morning,coffee,3.62,1
28246,27,2662,afternoon,matcha,7.74,0
28247,27,5417,afternoon,muffin,4.32,0
28248,27,8526,morning,muffin,4.32,1
28249,27,7398,morning,coffee,3.62,0
28250,27,6341,morning,muffin,4.32,0
28251,27,625,afternoon,matcha,7.74,0
28252,27,5719,afternoon,matcha,7.74,0
28253,27,6423,afternoon,matcha,7.74,0
28254,27,4695,afternoon,muffin,4.32,0
28255,27,923,morning,croissant,4.91,1
28256,27,7562,afternoon,cookie,2.15,0
28257,27,1712,morning,matcha,7.74,0
28258,27,743,afternoon,matcha,7.74,1
28259,27,159,afternoon,cookie,2.15,0
28260,27,7340,morning,croissant,4.91,0
28261,27,9403,afternoon,muffin,4.32,0
28262,27,8735,afternoon,cookie,2.15,0
28263,27,1307,morning,croissant,4.91,0
28264,27,3945,morning,croissant,4.91,0
28265,27,2480,afternoon,muffin,4.32,0
28266,27,9305,afternoon,croissant,4.91,1
28267,27,3598,morning,coffee,3.62,0
28268,27,4023,afternoon,croissant,4.91,0
28269,27,9209,morning,coffee,3.62,1
28270,27,600,morning,croissant,4.91,0
28271,27,4597,morning,coffee,3.62,0
28272,27,6372,morning,matcha,7.74,0
28273,27,2696,morning,cookie,2.15,0
28274,27,4489,afternoon,cookie,2.15,1
28275,27,2384,morning,croissant,4.91,1
28276,27,157,afternoon,coffee,3.62,1
28277,27,3262,afternoon,cookie,2.15,0
28278,27,972,morning,croissant,4.91,0
28279,27,4507,morning,coffee,3.62,1
28280,27,6271,afternoon,cookie,2.15,0
28281,27,3767,afternoon,muffin,4.32,0
28282,27,3648,afternoon,coffee,3.62,0
28283,27,2351,afternoon,matcha,7.74,0
28284,27,7842,morning,croissant,4.91,1
28285,27,7685,afternoon,muffin,4.32,0
28286,27,7767,morning,coffee,3.62,0
28287,27,1950,afternoon,croissant,4.91,1
28288,27,1198,morning,croissant,4.91,0
28289,27,9563,morning,croissant,4.91,0
28290,27,8768,morning,coffee,3.62,0
28291,27,8602,morning,coffee,3.62,0
28292,27,6678,morning,croissant,4.91,0
28293,27,1743,morning,croissant,4.91,1
28294,27,8707,afternoon,cookie,2.15,0
28295,27,1486,afternoon,matcha,7.74,1
28296,27,9714,morning,croissant,4.91,1
28297,27,7440,afternoon,cookie,2.15,1
28298,27,5430,morning,coffee,3.62,1
28299,27,1790,afternoon,matcha,7.74,0
28300,27,9995,afternoon,coffee,3.62,0
28301,27,9923,afternoon,croissant,4.91,0
28302,27,7607,afternoon,matcha,7.74,0
28303,27,5294,afternoon,matcha,7.74,0
28304,27,8700,morning,coffee,3.62,1
28305,27,3622,morning,matcha,7.74,0
28306,27,4027,afternoon,muffin,4.32,0
28307,27,1110,afternoon,cookie,2.15,0
28308,27,3273,morning,matcha,7.74,0
28309,27,3380,afternoon,matcha,7.74,1
28310,27,8961,morning,muffin,4.32,0
28311,27,3478,morning,coffee,3.62,0
28312,27,4199,morning,croissant,4.91,1
28313,27,5260,morning,muffin,4.32,0
28314,27,5843,afternoon,matcha,7.74,1
28315,27,7984,morning,coffee,3.62,0
28316,27,8903,afternoon,cookie,2.15,0
28317,27,6286,afternoon,matcha,7.74,0
28318,27,5481,morning,matcha,7.74,0
28319,27,1263,afternoon,matcha,7.74,0
28320,27,4413,morning,coffee,3.62,0
28321,27,853,afternoon,matcha,7.74,0
28322,27,3522,morning,matcha,7.74,0
28323,27,9568,afternoon,matcha,7.74,1
28324,27,5343,morning,muffin,4.32,1
28325,27,7238,morning,croissant,4.91,0
28326,27,1472,morning,croissant,4.91,0
28327,27,9109,afternoon,matcha,7.74,0
28328,27,9399,morning,coffee,3.62,0
28329,27,8524,morning,coffee,3.62,1
28330,27,6031,afternoon,coffee,3.62,0
28331,27,7530,afternoon,matcha,7.74,0
28332,27,8910,morning,matcha,7.74,1
28333,27,4807,morning,coffee,3.62,0
28334,27,9676,afternoon,cookie,2.15,0
28335,27,9149,afternoon,matcha,7.74,0
28336,27,1414,morning,croissant,4.91,0
28337,27,2900,morning,cookie,2.15,0
28338,27,5303,afternoon,matcha,7.74,0
28339,27,8057,afternoon,muffin,4.32,1
28340,27,7609,morning,muffin,4.32,0
28341,27,2772,afternoon,matcha,7.74,0
28342,27,6110,afternoon,cookie,2.15,0
28343,27,5929,afternoon,croissant,4.91,1
28344,27,3396,morning,coffee,3.62,1
28345,27,392,morning,muffin,4.32,0
28346,27,1412,morning,cookie,2.15,0
28347,27,5234,morning,matcha,7.74,0
28348,27,5623,afternoon,cookie,2.15,0
28349,27,8226,afternoon,muffin,4.32,0
28350,27,8148,morning,muffin,4.32,0
28351,27,608,morning,matcha,7.74,0
28352,27,302,afternoon,coffee,3.62,0
28353,27,5443,afternoon,muffin,4.32,0
28354,27,2398,morning,croissant,4.91,1
28355,27,4750,morning,croissant,4.91,1
28356,27,5588,morning,coffee,3.62,0
28357,27,651,morning,coffee,3.62,0
28358,27,4846,morning,coffee,3.62,1
28359,27,9464,afternoon,matcha,7.74,1
28360,27,4738,afternoon,muffin,4.32,0
28361,27,6231,morning,croissant,4.91,0
28362,27,1534,afternoon,coffee,3.62,0
28363,27,5756,morning,coffee,3.62,1
28364,27,9688,morning,croissant,4.91,0
28365,27,1830,afternoon,coffee,3.62,0
28366,27,3441,afternoon,coffee,3.62,0
28367,27,9965,morning,muffin,4.32,1
28368,27,9108,afternoon,croissant,4.91,0
28369,27,5324,morning,croissant,4.91,0
28370,27,7418,morning,coffee,3.62,0
28371,27,9218,morning,matcha,7.74,0
